Random-Continuous.parameter, Random-Continuous.points, Adapt-Discrete.parameter, Adapt-Discrete.points
2, 25.00, 2, 10.00
2, 25.00, 2, 10.00
2, 24.80, 2, 10.40
2, 25.10, 2, 9.80
2, 25.30, 2, 9.40
2, 24.90, 2, 10.20
2, 25.30, 2, 9.40
2, 24.90, 2, 10.20
2, 25.10, 2, 9.80
2, 25.20, 2, 9.60
2, 25.30, 2, 9.40
2, 25.10, 2, 9.80
2, 25.40, 2, 9.20
2, 25.20, 2, 9.60
2, 25.10, 2, 9.80
2, 25.00, 2, 10.00
2, 25.40, 2, 9.20
2, 25.00, 2, 10.00
2, 25.40, 2, 9.20
2, 25.30, 2, 9.40
2, 25.20, 2, 9.60
2, 25.30, 2, 9.40
2, 25.20, 2, 9.60
2, 24.90, 2, 10.20
2, 24.60, 2, 10.80
2, 24.80, 2, 10.40
2, 25.00, 2, 10.00
2, 25.20, 2, 9.60
2, 24.90, 2, 10.20
2, 25.20, 2, 9.60
2, 24.80, 2, 10.40
2, 24.90, 2, 10.20
2, 25.00, 2, 10.00
2, 24.60, 2, 10.80
2, 25.00, 2, 10.00
2, 25.10, 2, 9.80
2, 25.10, 2, 9.80
2, 25.00, 2, 10.00
2, 24.50, 2, 11.00
2, 25.00, 2, 10.00
2, 25.20, 2, 9.60
2, 25.20, 2, 9.60
2, 24.80, 2, 10.40
2, 25.10, 2, 9.80
2, 25.00, 2, 10.00
2, 25.30, 2, 9.40
2, 25.00, 2, 10.00
2, 24.70, 2, 10.60
2, 25.30, 2, 9.40
2, 24.80, 2, 10.40
2, 25.00, 2, 10.00
2, 24.90, 2, 10.20
2, 25.00, 2, 10.00
2, 25.10, 2, 9.80
2, 25.20, 2, 9.60
2, 24.90, 2, 10.20
2, 24.80, 2, 10.40
2, 25.30, 2, 9.40
2, 25.00, 2, 10.00
2, 25.10, 2, 9.80
2, 24.70, 2, 10.60
2, 24.90, 2, 10.20
2, 24.60, 2, 10.80
2, 25.40, 2, 9.20
2, 24.90, 2, 10.20
2, 25.10, 2, 9.80
2, 25.20, 2, 9.60
2, 25.20, 2, 9.60
2, 25.30, 2, 9.40
2, 25.10, 2, 9.80
2, 24.80, 2, 10.40
2, 25.00, 2, 10.00
2, 25.00, 2, 10.00
2, 25.20, 2, 9.60
2, 24.90, 2, 10.20
2, 24.90, 2, 10.20
2, 24.90, 2, 10.20
2, 24.70, 2, 10.60
2, 24.80, 2, 10.40
2, 24.90, 2, 10.20
2, 25.00, 2, 10.00
2, 25.00, 2, 10.00
2, 24.80, 2, 10.40
2, 25.10, 2, 9.80
2, 24.70, 2, 10.60
2, 24.90, 2, 10.20
2, 25.10, 2, 9.80
2, 25.20, 2, 9.60
2, 24.80, 2, 10.40
2, 24.70, 2, 10.60
2, 25.20, 2, 9.60
2, 25.10, 2, 9.80
2, 24.70, 2, 10.60
2, 25.30, 2, 9.40
3, 24.70, 2, 10.60
3, 24.70, 2, 10.60
3, 24.40, 2, 11.20
3, 25.45, 2, 9.10
3, 25.00, 2, 10.00
3, 24.70, 2, 10.60
3, 25.15, 2, 9.70
3, 24.55, 2, 10.90
3, 24.85, 2, 10.30
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.15, 2, 9.70
3, 25.00, 2, 10.00
3, 24.85, 2, 10.30
3, 25.15, 2, 9.70
3, 24.85, 2, 10.30
3, 25.15, 2, 9.70
3, 25.45, 2, 9.10
3, 25.60, 2, 8.80
3, 25.15, 2, 9.70
3, 25.60, 2, 8.80
3, 25.45, 2, 9.10
3, 25.45, 2, 9.10
3, 25.45, 2, 9.10
3, 25.60, 2, 8.80
3, 25.15, 2, 9.70
3, 25.45, 2, 9.10
3, 25.00, 2, 10.00
3, 24.55, 2, 10.90
3, 24.70, 2, 10.60
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.30, 2, 9.40
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.45, 2, 9.10
3, 24.70, 2, 10.60
3, 24.55, 2, 10.90
3, 25.15, 2, 9.70
3, 24.70, 2, 10.60
3, 25.30, 2, 9.40
3, 25.15, 2, 9.70
3, 24.85, 2, 10.30
3, 24.85, 2, 10.30
3, 24.70, 2, 10.60
3, 25.15, 2, 9.70
3, 24.55, 2, 10.90
3, 25.60, 2, 8.80
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.15, 2, 9.70
3, 25.15, 2, 9.70
3, 25.00, 2, 10.00
3, 25.30, 2, 9.40
3, 25.00, 2, 10.00
3, 25.15, 2, 9.70
3, 25.75, 2, 8.50
3, 25.30, 2, 9.40
3, 25.90, 2, 8.20
3, 25.00, 2, 10.00
3, 25.30, 2, 9.40
3, 24.85, 2, 10.30
3, 25.15, 2, 9.70
3, 24.10, 2, 11.80
3, 24.70, 2, 10.60
3, 24.85, 2, 10.30
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.15, 2, 9.70
3, 25.00, 2, 10.00
3, 24.55, 2, 10.90
3, 24.85, 2, 10.30
3, 24.85, 2, 10.30
3, 24.55, 2, 10.90
3, 25.45, 2, 9.10
3, 25.00, 2, 10.00
3, 24.70, 2, 10.60
3, 25.00, 2, 10.00
3, 24.85, 2, 10.30
3, 24.85, 2, 10.30
3, 24.25, 2, 11.50
3, 25.45, 2, 9.10
3, 25.15, 2, 9.70
3, 24.55, 2, 10.90
3, 24.40, 2, 11.20
3, 24.55, 2, 10.90
3, 25.45, 2, 9.10
3, 24.85, 2, 10.30
3, 25.00, 2, 10.00
3, 25.15, 2, 9.70
3, 25.00, 2, 10.00
3, 25.30, 2, 9.40
3, 25.00, 2, 10.00
3, 25.00, 2, 10.00
3, 25.60, 2, 8.80
3, 24.10, 2, 11.80
3, 24.85, 2, 10.30
4, 24.40, 2, 11.20
4, 24.60, 2, 10.80
4, 25.20, 2, 9.60
4, 24.80, 2, 10.40
4, 24.20, 2, 11.60
4, 25.60, 2, 8.80
4, 24.80, 2, 10.40
4, 25.00, 2, 10.00
4, 25.20, 2, 9.60
4, 25.80, 2, 8.40
4, 24.60, 2, 10.80
4, 25.40, 2, 9.20
4, 25.40, 2, 9.20
4, 25.60, 2, 8.80
4, 24.20, 2, 11.60
4, 24.80, 2, 10.40
4, 24.80, 2, 10.40
4, 25.00, 2, 10.00
4, 25.00, 2, 10.00
4, 25.20, 2, 9.60
4, 25.40, 2, 9.20
4, 25.00, 2, 10.00
4, 25.00, 2, 10.00
4, 25.20, 2, 9.60
4, 25.40, 2, 9.20
4, 24.40, 2, 11.20
4, 24.60, 2, 10.80
4, 25.00, 2, 10.00
4, 24.80, 2, 10.40
4, 24.40, 2, 11.20
4, 24.80, 2, 10.40
4, 25.60, 2, 8.80
4, 25.20, 2, 9.60
4, 25.40, 2, 9.20
4, 24.60, 2, 10.80
4, 25.40, 2, 9.20
4, 25.40, 2, 9.20
4, 25.00, 2, 10.00
4, 24.00, 2, 12.00
4, 24.60, 2, 10.80
4, 24.80, 2, 10.40
4, 25.20, 2, 9.60
4, 25.00, 2, 10.00
4, 25.00, 2, 10.00
4, 25.00, 2, 10.00
4, 25.40, 2, 9.20
4, 24.80, 2, 10.40
4, 24.80, 2, 10.40
4, 25.40, 2, 9.20
4, 24.80, 2, 10.40
4, 25.00, 2, 10.00
4, 25.40, 2, 9.20
4, 25.40, 2, 9.20
4, 24.60, 2, 10.80
4, 24.60, 2, 10.80
4, 24.80, 2, 10.40
4, 25.20, 2, 9.60
4, 25.20, 2, 9.60
4, 23.80, 2, 12.40
4, 24.80, 2, 10.40
4, 25.20, 2, 9.60
4, 25.00, 2, 10.00
4, 24.20, 2, 11.60
4, 24.60, 2, 10.80
4, 25.00, 2, 10.00
4, 25.60, 2, 8.80
4, 24.80, 2, 10.40
4, 24.40, 2, 11.20
4, 25.20, 2, 9.60
4, 25.60, 2, 8.80
4, 24.80, 2, 10.40
4, 25.20, 2, 9.60
4, 24.60, 2, 10.80
4, 25.00, 2, 10.00
4, 25.60, 2, 8.80
4, 25.60, 2, 8.80
4, 24.60, 2, 10.80
4, 25.00, 2, 10.00
4, 24.60, 2, 10.80
4, 26.00, 2, 8.00
4, 24.40, 2, 11.20
4, 24.60, 2, 10.80
4, 24.40, 2, 11.20
4, 24.40, 2, 11.20
4, 25.00, 2, 10.00
4, 25.60, 2, 8.80
4, 25.00, 2, 10.00
4, 24.80, 2, 10.40
4, 24.80, 2, 10.40
4, 25.80, 2, 8.40
4, 25.20, 2, 9.60
4, 25.00, 2, 10.00
4, 25.20, 2, 9.60
4, 24.20, 2, 11.60
4, 25.20, 2, 9.60
4, 25.40, 2, 9.20
4, 24.40, 2, 11.20
4, 24.40, 2, 11.20
4, 25.40, 2, 9.20
4, 25.80, 2, 8.40
5, 24.00, 2, 12.00
5, 25.00, 2, 10.00
5, 25.75, 2, 8.50
5, 25.00, 2, 10.00
5, 26.00, 2, 8.00
5, 25.50, 2, 9.00
5, 25.50, 2, 9.00
5, 24.75, 2, 10.50
5, 25.50, 2, 9.00
5, 25.00, 2, 10.00
5, 24.50, 2, 11.00
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 24.75, 2, 10.50
5, 25.75, 2, 8.50
5, 24.25, 2, 11.50
5, 26.25, 2, 7.50
5, 24.75, 2, 10.50
5, 25.50, 2, 9.00
5, 25.25, 2, 9.50
5, 24.25, 2, 11.50
5, 24.75, 2, 10.50
5, 25.00, 2, 10.00
5, 25.25, 2, 9.50
5, 24.50, 2, 11.00
5, 26.00, 2, 8.00
5, 25.50, 2, 9.00
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 25.00, 2, 10.00
5, 25.00, 2, 10.00
5, 25.00, 2, 10.00
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 24.50, 2, 11.00
5, 24.75, 2, 10.50
5, 24.25, 2, 11.50
5, 25.00, 2, 10.00
5, 26.00, 2, 8.00
5, 24.50, 2, 11.00
5, 25.25, 2, 9.50
5, 25.25, 2, 9.50
5, 24.50, 2, 11.00
5, 24.50, 2, 11.00
5, 25.00, 2, 10.00
5, 25.00, 2, 10.00
5, 25.00, 2, 10.00
5, 24.50, 2, 11.00
5, 24.75, 2, 10.50
5, 24.50, 2, 11.00
5, 24.25, 2, 11.50
5, 25.75, 2, 8.50
5, 24.00, 2, 12.00
5, 25.00, 2, 10.00
5, 25.75, 2, 8.50
5, 24.50, 2, 11.00
5, 25.00, 2, 10.00
5, 25.75, 2, 8.50
5, 25.25, 2, 9.50
5, 25.75, 2, 8.50
5, 25.50, 2, 9.00
5, 26.00, 2, 8.00
5, 24.75, 2, 10.50
5, 25.50, 2, 9.00
5, 25.75, 2, 8.50
5, 25.75, 2, 8.50
5, 26.00, 2, 8.00
5, 24.50, 2, 11.00
5, 25.00, 2, 10.00
5, 25.75, 2, 8.50
5, 24.25, 2, 11.50
5, 24.50, 2, 11.00
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 25.50, 2, 9.00
5, 25.75, 2, 8.50
5, 25.00, 2, 10.00
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 25.50, 2, 9.00
5, 24.50, 2, 11.00
5, 25.50, 2, 9.00
5, 25.75, 2, 8.50
5, 24.00, 2, 12.00
5, 24.75, 2, 10.50
5, 24.00, 2, 12.00
5, 24.75, 2, 10.50
5, 25.50, 2, 9.00
5, 24.75, 2, 10.50
5, 25.25, 2, 9.50
5, 25.00, 2, 10.00
5, 24.50, 2, 11.00
5, 25.00, 2, 10.00
5, 26.00, 2, 8.00
5, 25.00, 2, 10.00
5, 26.75, 2, 6.50
5, 24.75, 2, 10.50
5, 26.25, 2, 7.50
5, 23.75, 2, 12.50
5, 24.75, 2, 10.50
6, 25.90, 2, 8.20
6, 24.40, 2, 11.20
6, 25.00, 2, 10.00
6, 24.70, 2, 10.60
6, 25.00, 2, 10.00
6, 25.00, 2, 10.00
6, 24.70, 2, 10.60
6, 25.60, 2, 8.80
6, 25.60, 2, 8.80
6, 25.60, 2, 8.80
6, 25.00, 2, 10.00
6, 24.10, 2, 11.80
6, 25.30, 2, 9.40
6, 24.10, 2, 11.80
6, 25.00, 2, 10.00
6, 26.80, 2, 6.40
6, 23.80, 2, 12.40
6, 25.00, 2, 10.00
6, 24.70, 2, 10.60
6, 24.70, 2, 10.60
6, 25.30, 2, 9.40
6, 24.40, 2, 11.20
6, 25.00, 2, 10.00
6, 25.00, 2, 10.00
6, 24.70, 2, 10.60
6, 23.80, 2, 12.40
6, 24.40, 2, 11.20
6, 25.00, 2, 10.00
6, 25.00, 2, 10.00
6, 25.00, 2, 10.00
6, 24.10, 2, 11.80
6, 24.70, 2, 10.60
6, 25.90, 2, 8.20
6, 25.30, 2, 9.40
6, 25.00, 2, 10.00
6, 24.40, 2, 11.20
6, 25.30, 2, 9.40
6, 24.70, 2, 10.60
6, 24.10, 2, 11.80
6, 24.40, 2, 11.20
6, 24.70, 2, 10.60
6, 25.30, 2, 9.40
6, 25.00, 2, 10.00
6, 25.90, 2, 8.20
6, 25.00, 2, 10.00
6, 25.90, 2, 8.20
6, 23.80, 2, 12.40
6, 25.60, 2, 8.80
6, 25.00, 2, 10.00
6, 24.10, 2, 11.80
6, 25.30, 2, 9.40
6, 25.90, 2, 8.20
6, 25.00, 2, 10.00
6, 25.60, 2, 8.80
6, 24.70, 2, 10.60
6, 24.40, 2, 11.20
6, 24.10, 2, 11.80
6, 24.70, 2, 10.60
6, 24.10, 2, 11.80
6, 25.00, 2, 10.00
6, 25.60, 2, 8.80
6, 27.10, 2, 5.80
6, 24.70, 2, 10.60
6, 23.80, 2, 12.40
6, 24.70, 2, 10.60
6, 26.20, 2, 7.60
6, 25.90, 2, 8.20
6, 25.60, 2, 8.80
6, 24.40, 2, 11.20
6, 23.80, 2, 12.40
6, 25.00, 2, 10.00
6, 25.30, 2, 9.40
6, 25.30, 2, 9.40
6, 24.70, 2, 10.60
6, 26.50, 2, 7.00
6, 25.60, 2, 8.80
6, 26.50, 2, 7.00
6, 24.70, 2, 10.60
6, 25.60, 2, 8.80
6, 25.90, 2, 8.20
6, 25.60, 2, 8.80
6, 23.20, 2, 13.60
6, 25.00, 2, 10.00
6, 24.40, 2, 11.20
6, 25.30, 2, 9.40
6, 24.10, 2, 11.80
6, 25.60, 2, 8.80
6, 24.70, 2, 10.60
6, 24.70, 2, 10.60
6, 25.00, 2, 10.00
6, 24.40, 2, 11.20
6, 24.10, 2, 11.80
6, 25.60, 2, 8.80
6, 24.70, 2, 10.60
6, 24.40, 2, 11.20
6, 25.90, 2, 8.20
6, 25.30, 2, 9.40
6, 25.00, 2, 10.00
6, 25.00, 2, 10.00
6, 25.60, 2, 8.80
7, 24.30, 2, 11.40
7, 24.65, 2, 10.70
7, 25.00, 2, 10.00
7, 24.65, 2, 10.70
7, 25.70, 2, 8.60
7, 25.35, 2, 9.30
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 26.05, 2, 7.90
7, 25.35, 2, 9.30
7, 25.70, 2, 8.60
7, 23.95, 2, 12.10
7, 25.00, 2, 10.00
7, 24.30, 2, 11.40
7, 25.00, 2, 10.00
7, 23.60, 2, 12.80
7, 25.35, 2, 9.30
7, 26.40, 2, 7.20
7, 25.70, 2, 8.60
7, 24.30, 2, 11.40
7, 25.00, 2, 10.00
7, 26.05, 2, 7.90
7, 25.35, 2, 9.30
7, 25.00, 2, 10.00
7, 25.70, 2, 8.60
7, 26.40, 2, 7.20
7, 25.70, 2, 8.60
7, 24.30, 2, 11.40
7, 24.65, 2, 10.70
7, 25.70, 2, 8.60
7, 23.95, 2, 12.10
7, 24.30, 2, 11.40
7, 25.70, 2, 8.60
7, 25.00, 2, 10.00
7, 24.30, 2, 11.40
7, 24.65, 2, 10.70
7, 25.35, 2, 9.30
7, 24.30, 2, 11.40
7, 25.35, 2, 9.30
7, 24.30, 2, 11.40
7, 26.75, 2, 6.50
7, 24.30, 2, 11.40
7, 23.95, 2, 12.10
7, 25.35, 2, 9.30
7, 23.60, 2, 12.80
7, 25.35, 2, 9.30
7, 25.00, 2, 10.00
7, 26.05, 2, 7.90
7, 25.70, 2, 8.60
7, 25.00, 2, 10.00
7, 26.05, 2, 7.90
7, 24.30, 2, 11.40
7, 25.00, 2, 10.00
7, 25.00, 2, 10.00
7, 25.00, 2, 10.00
7, 24.65, 2, 10.70
7, 25.00, 2, 10.00
7, 24.30, 2, 11.40
7, 24.30, 2, 11.40
7, 25.35, 2, 9.30
7, 23.95, 2, 12.10
7, 25.70, 2, 8.60
7, 25.70, 2, 8.60
7, 24.30, 2, 11.40
7, 25.00, 2, 10.00
7, 25.35, 2, 9.30
7, 24.65, 2, 10.70
7, 25.00, 2, 10.00
7, 24.30, 2, 11.40
7, 25.70, 2, 8.60
7, 23.95, 2, 12.10
7, 25.70, 2, 8.60
7, 25.35, 2, 9.30
7, 25.00, 2, 10.00
7, 25.70, 2, 8.60
7, 25.00, 2, 10.00
7, 25.00, 2, 10.00
7, 23.95, 2, 12.10
7, 25.70, 2, 8.60
7, 25.00, 2, 10.00
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 26.05, 2, 7.90
7, 25.70, 2, 8.60
7, 24.65, 2, 10.70
7, 24.65, 2, 10.70
7, 25.00, 2, 10.00
7, 25.00, 2, 10.00
7, 24.30, 2, 11.40
7, 25.00, 2, 10.00
7, 23.60, 2, 12.80
7, 25.70, 2, 8.60
7, 26.05, 2, 7.90
7, 25.70, 2, 8.60
7, 25.35, 2, 9.30
7, 25.70, 2, 8.60
7, 25.70, 2, 8.60
8, 25.40, 2, 9.20
8, 23.80, 2, 12.40
8, 24.20, 2, 11.60
8, 24.20, 2, 11.60
8, 24.60, 2, 10.80
8, 23.40, 2, 13.20
8, 23.40, 2, 13.20
8, 26.60, 2, 6.80
8, 25.40, 2, 9.20
8, 25.80, 2, 8.40
8, 25.00, 2, 10.00
8, 24.20, 2, 11.60
8, 23.80, 2, 12.40
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 24.20, 2, 11.60
8, 25.00, 2, 10.00
8, 23.40, 2, 13.20
8, 26.20, 2, 7.60
8, 24.60, 2, 10.80
8, 24.60, 2, 10.80
8, 24.60, 2, 10.80
8, 24.60, 2, 10.80
8, 23.80, 2, 12.40
8, 26.20, 2, 7.60
8, 26.20, 2, 7.60
8, 25.00, 2, 10.00
8, 25.40, 2, 9.20
8, 25.00, 2, 10.00
8, 24.60, 2, 10.80
8, 25.00, 2, 10.00
8, 24.60, 2, 10.80
8, 25.00, 2, 10.00
8, 24.20, 2, 11.60
8, 23.80, 2, 12.40
8, 23.80, 2, 12.40
8, 26.20, 2, 7.60
8, 24.20, 2, 11.60
8, 24.60, 2, 10.80
8, 25.40, 2, 9.20
8, 26.20, 2, 7.60
8, 23.40, 2, 13.20
8, 24.60, 2, 10.80
8, 25.00, 2, 10.00
8, 24.20, 2, 11.60
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 24.60, 2, 10.80
8, 26.20, 2, 7.60
8, 24.60, 2, 10.80
8, 26.20, 2, 7.60
8, 24.20, 2, 11.60
8, 24.20, 2, 11.60
8, 24.60, 2, 10.80
8, 25.40, 2, 9.20
8, 24.60, 2, 10.80
8, 23.40, 2, 13.20
8, 24.20, 2, 11.60
8, 25.40, 2, 9.20
8, 25.40, 2, 9.20
8, 23.80, 2, 12.40
8, 23.00, 2, 14.00
8, 24.60, 2, 10.80
8, 24.60, 2, 10.80
8, 25.40, 2, 9.20
8, 25.40, 2, 9.20
8, 25.40, 2, 9.20
8, 24.60, 2, 10.80
8, 25.80, 2, 8.40
8, 25.40, 2, 9.20
8, 26.20, 2, 7.60
8, 23.40, 2, 13.20
8, 23.80, 2, 12.40
8, 22.60, 2, 14.80
8, 25.00, 2, 10.00
8, 26.60, 2, 6.80
8, 26.60, 2, 6.80
8, 25.40, 2, 9.20
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 25.00, 2, 10.00
8, 25.40, 2, 9.20
8, 23.80, 2, 12.40
8, 27.00, 2, 6.00
8, 25.80, 2, 8.40
8, 25.00, 2, 10.00
8, 24.20, 2, 11.60
8, 23.80, 2, 12.40
8, 26.60, 2, 6.80
8, 24.60, 2, 10.80
8, 23.00, 2, 14.00
8, 24.20, 2, 11.60
8, 25.80, 2, 8.40
8, 24.60, 2, 10.80
8, 25.40, 2, 9.20
8, 24.20, 2, 11.60
8, 24.60, 2, 10.80
8, 26.60, 2, 6.80
9, 25.90, 2, 8.20
9, 25.00, 2, 10.00
9, 25.00, 2, 10.00
9, 24.10, 2, 11.80
9, 24.55, 2, 10.90
9, 24.55, 2, 10.90
9, 26.80, 2, 6.40
9, 24.10, 2, 11.80
9, 25.00, 2, 10.00
9, 25.00, 2, 10.00
9, 25.45, 2, 9.10
9, 23.20, 2, 13.60
9, 24.10, 2, 11.80
9, 24.55, 2, 10.90
9, 25.90, 2, 8.20
9, 24.10, 2, 11.80
9, 25.45, 2, 9.10
9, 25.90, 2, 8.20
9, 24.55, 2, 10.90
9, 27.25, 2, 5.50
9, 23.65, 2, 12.70
9, 25.45, 2, 9.10
9, 24.55, 2, 10.90
9, 25.45, 2, 9.10
9, 24.55, 2, 10.90
9, 25.00, 2, 10.00
9, 24.55, 2, 10.90
9, 24.55, 2, 10.90
9, 24.10, 2, 11.80
9, 24.10, 2, 11.80
9, 26.35, 2, 7.30
9, 25.45, 2, 9.10
9, 25.00, 2, 10.00
9, 27.25, 2, 5.50
9, 24.55, 2, 10.90
9, 26.35, 2, 7.30
9, 24.55, 2, 10.90
9, 24.55, 2, 10.90
9, 24.10, 2, 11.80
9, 23.20, 2, 13.60
9, 23.65, 2, 12.70
9, 24.55, 2, 10.90
9, 23.65, 2, 12.70
9, 23.65, 2, 12.70
9, 25.00, 2, 10.00
9, 24.10, 2, 11.80
9, 25.90, 2, 8.20
9, 25.00, 2, 10.00
9, 25.45, 2, 9.10
9, 24.55, 2, 10.90
9, 26.35, 2, 7.30
9, 25.90, 2, 8.20
9, 24.10, 2, 11.80
9, 24.55, 2, 10.90
9, 27.25, 2, 5.50
9, 25.45, 2, 9.10
9, 24.10, 2, 11.80
9, 23.65, 2, 12.70
9, 24.55, 2, 10.90
9, 25.00, 2, 10.00
9, 22.75, 2, 14.50
9, 24.55, 2, 10.90
9, 24.55, 2, 10.90
9, 25.00, 2, 10.00
9, 25.45, 2, 9.10
9, 24.10, 2, 11.80
9, 24.10, 2, 11.80
9, 26.80, 2, 6.40
9, 25.90, 2, 8.20
9, 23.20, 2, 13.60
9, 24.55, 2, 10.90
9, 24.55, 2, 10.90
9, 25.00, 2, 10.00
9, 25.00, 2, 10.00
9, 25.90, 2, 8.20
9, 26.80, 2, 6.40
9, 22.75, 2, 14.50
9, 25.45, 2, 9.10
9, 24.10, 2, 11.80
9, 24.10, 2, 11.80
9, 26.80, 2, 6.40
9, 25.45, 2, 9.10
9, 25.45, 2, 9.10
9, 26.35, 2, 7.30
9, 24.10, 2, 11.80
9, 26.80, 2, 6.40
9, 25.00, 2, 10.00
9, 24.10, 2, 11.80
9, 24.55, 2, 10.90
9, 25.00, 2, 10.00
9, 23.20, 2, 13.60
9, 23.65, 2, 12.70
9, 25.90, 2, 8.20
9, 25.90, 2, 8.20
9, 25.00, 2, 10.00
9, 24.10, 2, 11.80
9, 24.10, 2, 11.80
9, 25.45, 2, 9.10
9, 25.00, 2, 10.00
9, 24.10, 2, 11.80
10, 23.50, 2, 13.00
10, 25.50, 2, 9.00
10, 25.50, 2, 9.00
10, 25.00, 2, 10.00
10, 25.50, 2, 9.00
10, 24.00, 2, 12.00
10, 24.50, 2, 11.00
10, 25.00, 2, 10.00
10, 26.00, 2, 8.00
10, 23.50, 2, 13.00
10, 24.50, 2, 11.00
10, 26.50, 2, 7.00
10, 24.50, 2, 11.00
10, 25.00, 2, 10.00
10, 24.50, 2, 11.00
10, 23.50, 2, 13.00
10, 25.00, 2, 10.00
10, 24.50, 2, 11.00
10, 23.50, 2, 13.00
10, 25.00, 2, 10.00
10, 27.50, 2, 5.00
10, 25.50, 2, 9.00
10, 26.50, 2, 7.00
10, 25.50, 2, 9.00
10, 25.00, 2, 10.00
10, 26.50, 2, 7.00
10, 27.00, 2, 6.00
10, 25.50, 2, 9.00
10, 25.50, 2, 9.00
10, 23.50, 2, 13.00
10, 25.00, 2, 10.00
10, 26.00, 2, 8.00
10, 26.00, 2, 8.00
10, 24.00, 2, 12.00
10, 24.50, 2, 11.00
10, 27.00, 2, 6.00
10, 23.50, 2, 13.00
10, 26.00, 2, 8.00
10, 24.00, 2, 12.00
10, 25.50, 2, 9.00
10, 24.00, 2, 12.00
10, 26.50, 2, 7.00
10, 25.00, 2, 10.00
10, 24.50, 2, 11.00
10, 23.50, 2, 13.00
10, 25.00, 2, 10.00
10, 24.00, 2, 12.00
10, 23.50, 2, 13.00
10, 25.50, 2, 9.00
10, 24.50, 2, 11.00
10, 24.00, 2, 12.00
10, 25.00, 2, 10.00
10, 26.00, 2, 8.00
10, 25.00, 2, 10.00
10, 26.00, 2, 8.00
10, 26.50, 2, 7.00
10, 25.00, 2, 10.00
10, 24.00, 2, 12.00
10, 24.00, 2, 12.00
10, 24.50, 2, 11.00
10, 23.00, 2, 14.00
10, 27.00, 2, 6.00
10, 24.50, 2, 11.00
10, 24.00, 2, 12.00
10, 24.50, 2, 11.00
10, 23.50, 2, 13.00
10, 24.50, 2, 11.00
10, 25.50, 2, 9.00
10, 25.00, 2, 10.00
10, 25.00, 2, 10.00
10, 25.50, 2, 9.00
10, 25.50, 2, 9.00
10, 24.00, 2, 12.00
10, 26.50, 2, 7.00
10, 24.50, 2, 11.00
10, 23.50, 2, 13.00
10, 26.00, 2, 8.00
10, 25.50, 2, 9.00
10, 25.00, 2, 10.00
10, 23.50, 2, 13.00
10, 24.00, 2, 12.00
10, 22.50, 2, 15.00
10, 24.00, 2, 12.00
10, 26.00, 2, 8.00
10, 25.50, 2, 9.00
10, 24.50, 2, 11.00
10, 25.00, 2, 10.00
10, 23.50, 2, 13.00
10, 24.00, 2, 12.00
10, 24.00, 2, 12.00
10, 23.50, 2, 13.00
10, 23.00, 2, 14.00
10, 23.50, 2, 13.00
10, 25.50, 2, 9.00
10, 22.50, 2, 15.00
10, 25.50, 2, 9.00
10, 23.50, 2, 13.00
10, 24.00, 2, 12.00
10, 24.50, 2, 11.00
10, 25.00, 2, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
0, 25.00, 3, 10.00
